gsis_id,pfr_id,name,merge_name,birthdate,college,yamplayer_id
00-0021219,HopeCh21,Chris Hope,chris hope,1980-09-29,Florida State,YAMP_c67e6d2a6df6
00-0026938,WrigDe99,DeAndre Wright,deandre wright,1986-04-13,New Mexico,YAMP_c67ed3356b72
00-0031024,EnemIK00,IK Enemkpali,ik enemkpali,1991-07-03,Louisiana Tech,YAMP_c680dd688ebf
JAM531568,JameRo20,Roland James,roland james,1958-02-18,Tennessee,YAMP_c687150fb79f
00-0001519,BoseTo00,Tony Boselli,tony boselli,1972-04-17,USC,YAMP_c68897407df0
00-0023229,CashAn20,Antoine Cash,antoine cash,1982-03-05,Southern Mississippi,YAMP_c6889ff6c5df
00-0033222,BurtDe00,Deante Burton,deante burton,1994-07-12,Kansas State,YAMP_c689d5515688
DUN458997,DuniTo20,Tom Duniven,tom duniven,1954-05-20,Texas Tech,YAMP_c689e26fd0d3
00-0024358,HagaMa00,Marques Hagans,marques hagans,1982-12-29,Virginia,YAMP_c689f877c164
00-0030414,WareSp00,Spencer Ware,spencer ware,1991-11-23,LSU,YAMP_c68d891e4102
00-0009531,KyleTr20,Troy Kyles,troy kyles,1968-08-13,Howard,YAMP_c68dc593a511
00-0034523,MeekQu00,Quenton Meeks,quenton meeks,1996-06-20,Stanford,YAMP_c692152a144d
00-0025991,FostEr20,Eric Foster,eric foster,1985-04-05,Rutgers,YAMP_c695375fdff4
,,Louis Moore,louis moore,,Indiana,YAMP_c6956fb24d72
,,Michael Owens,michael owens,,Syracuse,YAMP_c69a9f0b1751
00-0031731,GranCo00,Corey Grant,corey grant,1991-12-19,Auburn; Alabama,YAMP_c69aa59f16be
00-0027115,ClemCh97,Chris Clemons,chris clemons,1985-09-15,Clemson,YAMP_c69b27dddf5e
MUL626816,,Aleric Mullins,aleric mullins,1986-04-04,North Carolina,YAMP_c69be61d6e7b
00-0030272,StonJa01,Jake Stoneburner,jake stoneburner,1989-08-25,Ohio State,YAMP_c69ce46468bf
00-0010333,MangKr00,Kris Mangum,kris mangum,1973-08-15,Mississippi; Alabama,YAMP_c69e22168303
,,George Harris,george harris,,Houston,YAMP_c6a036a7eada
00-0030806,JacoNi00,Nic Jacobs,nic jacobs,1991-10-13,McNeese State; LSU,YAMP_c6a03bc1b6b5
00-0007796,HowaDa20,Dana Howard,dana howard,1972-02-25,Illinois,YAMP_c6a1bcfaf657
00-0025665,,D.D. Terry,d.d. terry,1984-02-16,Sam Houston State,YAMP_c6a349c5a57a
GAY249174,GayxEv00,Everett Gay,everett gay,1964-10-23,Texas,YAMP_c6a7c7ac95de
00-0016539,TomiJa20,Jared Tomich,jared tomich,1974-04-24,Nebraska,YAMP_c6af4d9f09ac
00-0036241,HallBr02,Bryce Hall,bryce hall,1997-11-05,Virginia,YAMP_c6b162f82f18
00-0035891,WhitCo04,Cody White,cody white,1998-11-28,Michigan State,YAMP_c6b573eae9a3
00-0003781,CurrEr20,Eric Curry,eric curry,1970-02-03,Alabama,YAMP_c6b60026d9c6
00-0002174,BuckMi00,Mike Buck,mike buck,1967-04-22,Maine,YAMP_c6bf8a1cddfa
00-0000305,AndeEd21,Eddie Anderson,eddie anderson,1963-07-22,Fort Valley State College,YAMP_c6c1311afdf7
00-0026914,HughBr99,Brandon Hughes,brandon hughes,1986-05-23,Oregon State,YAMP_c6c2228eff38
,,Ronald Cherry,ronald cherry,,McNeese St.,YAMP_c6c70c7f746a
00-0006421,GrieMa00,Marrio Grier,marrio grier,1971-12-05,Tennessee-Chattanooga; Clemson,YAMP_c6c7ef154425
00-0013692,RichTe21,Terry Richardson,terry richardson,1971-10-08,Syracuse,YAMP_c6c9eb696ebc
00-0010872,McGiWi00,Willie McGinest,willie mcginest,1971-12-11,USC,YAMP_c6cddde5988a
00-0023586,,Adam Kieft,adam kieft,1982-08-21,Central Michigan,YAMP_c6d19a5491ce
00-0030780,HewiRy00,Ryan Hewitt,ryan hewitt,1991-01-24,Stanford,YAMP_c6d6c61c8b46
HUR426540,HurlBi20,Bill Hurley,bill hurley,1957-06-15,Syracuse,YAMP_c6d90a1b8b52
BAL215334,BaldKa20,Karl Baldischwiler,karl baldischwiler,1956-01-19,Oklahoma,YAMP_c6da03a5372c
00-0001251,BingGu20,Guy Bingham,guy bingham,1958-02-25,Montana,YAMP_c6db4369c8af
00-0011183,MickAr20,Arnold Mickens,arnold mickens,1972-10-12,Butler University; Indiana,YAMP_c6e3340d15d4
SIM764614,SimsKe21,Kenneth Sims,kenneth sims,1959-10-31,Texas,YAMP_c6e40c1cbd57
00-0034607,JoseMi00,Michael Joseph,michael joseph,1995-03-19,Dubuque,YAMP_c6e595fb1f6e
BRO506736,BrowKe20,Ken Brown,ken brown,1965-03-10,Southern Arkansas,YAMP_c6e8c96ba151
00-0022391,GlymJu20,Junior Glymph,junior glymph,1980-09-02,Carson Newman,YAMP_c6e8e8a2daf1
00-0033372,KublBr00,Brandon Kublanow,brandon kublanow,1995-04-05,Georgia,YAMP_c6f193925811
,,Jeff Bednarek,jeff bednarek,,Pacific,YAMP_c6f263d429d8
00-0023528,EsseTr20,Trai Essex,trai essex,1982-12-05,Northwestern,YAMP_c6f27848a1f3
HYL415291,HylaBo20,Bob Hyland,bob hyland,1945-07-21,Boston College,YAMP_c6f593a28180
LAM586284,LambMi20,Mike Lambrecht,mike lambrecht,1963-05-02,St. Cloud State University,YAMP_c6f64d620a42
00-0031258,AttaJe00,Jeremiah Attaochu,jeremiah attaochu,1993-01-17,Georgia Tech,YAMP_c6f8a1c550c9
00-0036882,CoxxJa00,Jabril Cox,jabril cox,1998-04-16,LSU,YAMP_c6fb3b1c645e
MID498348,MiddRi20,Rick Middleton,rick middleton,1951-11-28,Ohio State,YAMP_c6fb916a2634
LYN747522,LynnJo20,Johnny Lynn,johnny lynn,1956-12-19,UCLA,YAMP_c6fbc5f08d8f
00-0040202,NealDe00,Devin Neal,devin neal,2003-08-12,Kansas,YAMP_c6fe115c97a9
CER276861,CereGo20,Gordy Ceresino,gordy ceresino,1957-10-26,Stanford,YAMP_c6fff46eff71
CAM463560,CampJo21,Joe Campbell,joe campbell,1955-05-08,Maryland,YAMP_c708dad9a9ae
00-0038902,DaviSh03,Shaquan Davis,shaquan davis,2000-02-08,South Carolina State,YAMP_c709653ee64c
00-0014099,RoweJo20,Joe Rowe,joe rowe,1973-12-08,Virginia,YAMP_c70cbb9965dd
00-0016079,TaylAl20,Alphonso Taylor,alphonso taylor,1969-09-07,Temple,YAMP_c70e979adf48
MCK177978,McKeVi20,Vito McKeever,vito mckeever,1961-10-08,Florida,YAMP_c71054ff8e82
,JohnDo99,D.J. Johnson,d.j. johnson,,Jackson State,YAMP_c71095e2a909
00-0024664,,Chad Upshaw,chad upshaw,1984-06-23,Buffalo,YAMP_c7129ef5f437
00-0039236,WilsJo03,Johnny Wilson,johnny wilson,2001-04-03,Florida State; Arizona State,YAMP_c71576f8f650
00-0026962,ReedNi99,Nick Reed,nick reed,1987-09-01,Oregon,YAMP_c716c0118243
00-0035374,WalkMi00,Michael Walker,michael walker,1996-10-29,Boston College,YAMP_c7171459ddff
00-0037400,PricDV00,D'vonte Price,d'vonte price,1999-06-02,Florida International,YAMP_c71d209670ae
00-0004346,DixoCa20,Cal Dixon,cal dixon,1969-10-11,Florida,YAMP_c71eb758b928
00-0035318,WebsKe00,Ken Webster,ken webster,1996-06-19,Mississippi,YAMP_c71f8846f261
FOL255564,FoleTi00,Tim Foley,tim foley,1948-01-22,Purdue,YAMP_c72057259764
00-0000144,AlexDa22,David Alexander,david alexander,1964-07-28,Tulsa,YAMP_c722bb3d76ea
,,P.J. Lonergan,p.j. lonergan,,LSU,YAMP_c7257c793b40
FRA817346,FrazWi00,Willie Frazier,willie frazier,1942-06-19,University of Arkansas at Pine Bluff,YAMP_c726a7367f77
,,Darnell Terrell,darnell terrell,,Missouri,YAMP_c72bec1c006e
00-0008339,JenkDe20,DeRon Jenkins,deron jenkins,1973-11-14,Tennessee,YAMP_c730f7d68ce0
00-0031599,ArtiCa00,Cameron Artis-Payne,cameron artis-payne,1990-06-23,Auburn; Allan Hancock College,YAMP_c733398a3b0e
00-0032227,HeueJe00,Jeff Heuerman,jeff heuerman,1992-11-24,Ohio State,YAMP_c735748ed334
00-0007660,HolmLe20,Lester Holmes,lester holmes,1969-09-27,Jackson State University,YAMP_c735ac3467c1
00-0032964,MarsBy01,Byron Marshall,byron marshall,1994-02-13,Oregon,YAMP_c735cecfacf0
00-0017148,WalzZa20,Zack Walz,zack walz,1976-02-13,Dartmouth,YAMP_c7361dc07c03
00-0024707,SmitAn03,Antonio Smith,antonio smith,1984-06-12,Ohio State,YAMP_c736a3881431
GIL381616,GillJo20,John Gillen,john gillen,1958-11-05,Illinois,YAMP_c73b64f88ff1
BAN442976,BankCh00,Chuck Banks,chuck banks,1964-01-04,West Virginia Tech; Ferrum College,YAMP_c73d8ecd77d9
00-0023621,BrowC.20,C.C. Brown,c.c. brown,1983-01-27,Louisiana-Lafayette; Delta State University,YAMP_c73d9a454746
00-0034998,LewiDo00,Donnie Lewis,donnie lewis,1996-07-21,Tulane,YAMP_c73f4562c66c
00-0033544,WilsQu01,Quincy Wilson,quincy wilson,1996-08-16,Florida,YAMP_c74219499a3c
BRO542261,BrowLa24,Larry Brown,larry brown,1963-09-04,Minnesota State,YAMP_c743f1a6dadd
00-0025834,WoodDo21,Donovan Woods,donovan woods,1985-07-27,Oklahoma State,YAMP_c7462feff7db
00-0010941,McKeKe20,Keith McKenzie,keith mckenzie,1973-10-17,Ball State,YAMP_c746abd2e5fd
,,Craig Bragg,craig bragg,,UCLA,YAMP_c747dcffb066
00-0023622,HayeJo20,Jovan Haye,jovan haye,1982-06-21,Vanderbilt,YAMP_c7483c536184
00-0019724,RomaMa20,Mark Roman,mark roman,1977-03-26,LSU,YAMP_c748e6799084
DUP103822,DupaRe00,Reggie Dupard,reggie dupard,1963-10-30,SMU,YAMP_c74ceba50f9a
00-0021260,JohnKy00,Kyle Johnson,kyle johnson,1978-12-15,Syracuse,YAMP_c754130bf076
00-0027140,OgboCh00,Chris Ogbonnaya,chris ogbonnaya,1986-05-20,Texas,YAMP_c757aba73210
00-0021869,MartTe20,Terrance Martin,terrance martin,1979-07-06,N.C. State; Hinds CC,YAMP_c75d6c1c4cd7
00-0038585,MitcCa01,Cameron Mitchell,cameron mitchell,2001-09-08,Northwestern,YAMP_c75e0f787540
00-0035266,JordMi01,Mike Jordan,mike jordan,1998-01-25,Ohio State,YAMP_c760a37bfb72
ELL340752,ElliLe00,Lenvil Elliott,lenvil elliott,1951-09-02,Truman State University,YAMP_c761ea71a7a2
KRA704732,KrauPa00,Paul Krause,paul krause,1942-02-19,Iowa,YAMP_c766465805b8
00-0036867,RumpCh00,Chris Rumph II,chris rumph,1998-10-19,Duke,YAMP_c76863b09356
00-0015594,staurjas01,Jason Staurovsky,jason staurovsky,1963-03-23,Tulsa,YAMP_c76bc79c1d0b
00-0017255,,Keith Washington,keith washington,1972-12-18,UNLV,YAMP_c76d891983cc
00-0033324,BoweTa00,Tashawn Bower,tashawn bower,1995-02-18,LSU,YAMP_c76e11ec8853
00-0020260,GarzRo20,Roberto Garza,roberto garza,1979-03-26,Texas A&M University-Kingsville,YAMP_c76f549cb068
00-0016520,,Brandon Tolbert,brandon tolbert,1975-04-06,Georgia,YAMP_c76f93bb9549
00-0036321,YounCh04,Chase Young,chase young,1999-04-14,Ohio State,YAMP_c76fc18f6c43
00-0028889,,Anthony Miller,anthony miller,1990-01-22,California,YAMP_c770e790d7c4
00-0030972,WhalCh01,Chris Whaley,chris whaley,1990-12-08,Texas,YAMP_c7755d5c1e08
BOH415288,BohmRo20,Ron Bohm,ron bohm,1964-09-03,Illinois,YAMP_c7779c11db75
00-0008338,,Darryl Jenkins,darryl jenkins,1967-05-03,Georgia Tech,YAMP_c77a5a29d92a
00-0037742,BurkTr00,Treylon Burks,treylon burks,2000-03-23,Arkansas,YAMP_c77ac953116b
00-0019193,,Ty Wise,ty wise,1977-03-09,Miami,YAMP_c781b512e223
00-0028038,SearDa00,Da'Norris Searcy,da'norris searcy,1988-11-16,North Carolina,YAMP_c782770cc047
00-0028666,LemoOr00,Orie Lemon,orie lemon,1987-09-09,Oklahoma State,YAMP_c78aac3c3606
BEN020764,BendJe00,Jesse Bendross,jesse bendross,1962-07-19,Alabama,YAMP_c79243bc8be1
00-0016061,TateRo00,Robert Tate,robert tate,1973-10-19,Cincinnati,YAMP_c7954efa2f8b
00-0007663,HolmRo21,Ron Holmes,ron holmes,1963-08-26,Washington,YAMP_c795a5bd4ee4
00-0024824,GutiMa00,Matt Gutierrez,matt gutierrez,1984-06-09,Idaho State; Michigan,YAMP_c79912c8bf37
NEL415290,NelsEd20,Ed Nelson,ed nelson,1960-04-30,Auburn,YAMP_c79977f59f42
DOD332232,DodgKi20,Kirk Dodge,kirk dodge,1962-06-04,UNLV; Fullerton,YAMP_c799c0c45e9b
00-0036931,ToivTr00,Travis Toivonen,travis toivonen,1998-04-22,North Dakota,YAMP_c799dfd64da8
00-0003501,cortejos01,Jose Cortez,jose cortez,1975-05-27,Oregon State; Cabrillo College,YAMP_c79a17f6a320
00-0000939,BeasAa20,Aaron Beasley,aaron beasley,1973-07-07,West Virginia,YAMP_c7a30d5ee229
00-0031127,DunnBr00,Brandon Dunn,brandon dunn,1992-09-05,Louisville,YAMP_c7a772e7486b
00-0033052,SmitJa05,Jaylon Smith,jaylon smith,1995-06-14,Notre Dame,YAMP_c7a9a5471337
JOH194280,JohnDe00,Dennis Johnson,dennis johnson,1956-02-26,Mississippi State,YAMP_c7aaf1e9ecc4
WES359918,WestRo00,Bob West,bob west,1950-10-03,San Diego State; San Diego Mesa College,YAMP_c7acbd3a3e6a
00-0040670,WillNo01,Nohl Williams,nohl williams,2002-09-23,California,YAMP_c7aee28b2c36
HAN018457,HanbCh00,Chris Hanburger,chris hanburger,1941-08-13,North Carolina,YAMP_c7b0bd128754
,,Tom Carlstrom,tom carlstrom,,Nebraska,YAMP_c7b24127cc38
WIL294021,WillGa22,Gary Williams,gary williams,1959-09-04,Ohio State,YAMP_c7b3691acfee
00-0027120,RingJa00,Javon Ringer,javon ringer,1987-02-02,Michigan State,YAMP_c7b4fe1caf0d
00-0022242,StevLa20,Larry Stevens,larry stevens,1982-01-22,Michigan,YAMP_c7b730d18709
00-0004836,ElliJu00,Jumbo Elliott,jumbo elliott,1965-04-01,Michigan,YAMP_c7b9ee334f43
,UgwoDa00,David Ugwoegbu,david ugwoegbu,,Houston,YAMP_c7bd51790971
00-0038880,MannIl00,Ilm Manning,ilm manning,1999-07-23,Hawaii,YAMP_c7be305fc2e0
00-0031923,MancGr00,Greg Mancz,greg mancz,1992-04-23,Toledo,YAMP_c7be98b703c0
00-0031505,,Issac Blakeney,issac blakeney,1992-11-18,Duke,YAMP_c7bf4d51f590
00-0025429,UgohTo20,Tony Ugoh,tony ugoh,1983-11-17,Arkansas,YAMP_c7c154d21f56
KOL276861,KoleMi20,Mike Kolen,mike kolen,1948-01-31,Auburn,YAMP_c7c160c5ccb7
SPR092287,SpraDa20,Danny Spradlin,danny spradlin,1959-03-03,Tennessee,YAMP_c7c536b6baa0
00-0037230,AntwIs00,Israel Antwine,israel antwine,2000-03-27,Oklahoma State,YAMP_c7c5a46a4f57
HAM125845,HambMi20,Mike Hamby,mike hamby,1962-11-12,Utah State,YAMP_c7c69d5d1c63
00-0033426,GardCo01,Cole Gardner,cole gardner,1993-11-11,Eastern Michigan,YAMP_c7c8426daaaf
00-0020971,CampKh20,Khary Campbell,khary campbell,1979-04-04,Bowling Green,YAMP_c7c93ce79d8c
00-0022421,MartRu00,Ruvell Martin,ruvell martin,1982-08-10,Saginaw Valley State,YAMP_c7c9a3baafdd
00-0032169,HardMa00,Marcus Hardison,marcus hardison,1992-02-14,Arizona State,YAMP_c7ca26924aab
00-0035345,MyarCh00,Chris Myarick,chris myarick,1995-10-06,Temple,YAMP_c7cbae4ae167
00-0025517,BeekJo20,Josh Beekman,josh beekman,1983-06-30,Boston College,YAMP_c7ce2c3f6481
,,Muhammad Shamsid-Deen,muhammad shamsid-deen,,Chattanooga,YAMP_c7d02b83b705
FRA474588,FranJe22,Jethro Franklin,jethro franklin,1965-10-25,Fresno State; San Jose City College,YAMP_c7d2de05a8bb
,,Chris Valletta,chris valletta,,Texas A&M,YAMP_c7d679e7df3c
00-0038807,PaceIv00,Ivan Pace Jr.,ivan pace,2000-12-16,Cincinnati; Miami (Ohio),YAMP_c7d742af637e
00-0034720,SpilRo00,Robert Spillane,robert spillane,1995-12-14,Western Michigan,YAMP_c7d7688f82db
00-0027091,NorrSl99,Slade Norris,slade norris,1985-10-25,Oregon State,YAMP_c7df03f6afc4
00-0033955,McNiJe00,Jeremy McNichols,jeremy mcnichols,1995-12-26,Boise State,YAMP_c7dfaa023a62
00-0004362,DixoRa20,Randy Dixon,randy dixon,1965-03-12,Pittsburgh,YAMP_c7e55c8189d7
00-0032271,SmitDJ00,D'Joun Smith,d'joun smith,1992-09-23,Florida Atlantic,YAMP_c7eba6ac936a
,,Curt Dykes,curt dykes,,Oregon,YAMP_c7eedf839f28
00-0039792,WalkDe01,Devontez Walker,devontez walker,2001-06-19,North Carolina; Kent State; North Carolina Central,YAMP_c7f085d5a7cd
WIL597735,WillCh00,Chester Willis,chester willis,1958-05-02,Auburn,YAMP_c7f1243f4fad
00-0033458,LeamJa00,Javarius Leamon,javarius leamon,1993-04-16,South Carolina State,YAMP_c7f1ff8f24f2
HOL706572,HolsMi00,Mike Holston,mike holston,1958-01-08,Morgan State; Hagerstown Junior College,YAMP_c7f6447ea9bf
00-0034011,ArnoDa00,Dan Arnold,dan arnold,1995-03-15,Wisconsin-Platteville,YAMP_c7f6f18fbf37
WAL055902,WaleMa20,Mark Walen,mark walen,1963-03-10,UCLA,YAMP_c7f839e6cf29
00-0039875,DaviRa04,Ray Davis,ray davis,1999-11-20,Kentucky; Vanderbilt; Temple,YAMP_c7f879ed16bf
00-0031771,WeslDe00,De'Ondre Wesley,de'ondre wesley,1992-07-28,BYU; Diablo Valley College,YAMP_c7fa0454308c
00-0020022,ShipMa00,Marcel Shipp,marcel shipp,1978-08-08,UMass Amherst,YAMP_c7fb4e0830b3
00-0029096,WynnDe01,Desmond Wynn,desmond wynn,1988-08-31,Rutgers,YAMP_c80203933830
JAC003008,JacaGa00,Gabe Jacas,gabe jacas,2004-05-27,Illinois,YAMP_c802e3e61354
FOL063891,FoleDa00,Dave Foley,dave foley,1947-10-28,Ohio State,YAMP_c803fb0d98e1
,,Jeff Sprowls,jeff sprowls,,BYU,YAMP_c8065ab66bc5
00-0032415,JudoMa00,Matthew Judon,matthew judon,1992-08-15,Grand Valley,YAMP_c806e9953bb2
00-0033779,VirgDe00,Dee Virgin,dee virgin,1993-10-29,West Alabama; Tennessee-Chattanooga,YAMP_c80980c7be43
00-0036160,StroJa02,Jason Strowbridge,jason strowbridge,1996-09-10,North Carolina,YAMP_c80a3b69a75f
00-0003343,ComeDa20,Darren Comeaux,darren comeaux,1960-04-15,Arizona State,YAMP_c80c29dace13
JON618267,JoneMi20,Mike Jones,mike jones,1954-07-12,Jackson State University; Alcorn State,YAMP_c814c623f630
HAR189332,HarmCl00,Clarence Harmon,clarence harmon,1955-11-30,Mississippi State; Holmes County JC,YAMP_c815c867edf1
00-0026830,NixoDa20,David Nixon,david nixon,1985-03-16,BYU,YAMP_c816c1b08047
CHA729288,ChatCl20,Cliff Chatman,cliff chatman,1959-03-13,Central Oklahoma; Oklahoma,YAMP_c817c9cc8477
00-0030408,BondTr00,Travis Bond,travis bond,1990-12-10,North Carolina,YAMP_c818d8ea5503
00-0024221,DaviVe00,Vernon Davis,vernon davis,1984-01-31,Maryland,YAMP_c81d364cfa90
00-0019700,GrifCo20,Cornelius Griffin,cornelius griffin,1976-12-03,Alabama; Pearl River,YAMP_c81f41733637
00-0031019,LinsCo00,Corey Linsley,corey linsley,1991-07-27,Ohio State,YAMP_c821175c50d1
00-0022882,JoneMa01,Mark Jones,mark jones,1980-11-03,Tennessee,YAMP_c82715bc83b4
WIL785133,WilsSt22,Steve Wilson,steve wilson,1954-05-19,Georgia,YAMP_c82cbfc4209c
00-0028328,MurpMa02,Matt Murphy,matt murphy,1989-07-27,UNLV,YAMP_c82e0aeb6898
00-0006773,HankBe20,Ben Hanks,ben hanks,1971-07-31,Florida,YAMP_c82eda520e9f
00-0027564,SteeCu00,Curtis Steele,curtis steele,1987-03-24,Memphis,YAMP_c82f08015b0d
00-0008761,JoneHe00,Henry Jones,henry jones,1967-12-29,Illinois,YAMP_c837cc7dd723
,,Chris Galippo,chris galippo,,USC,YAMP_c83bd4d3e324
CON789032,ConwJo20,Joe Conwell,joe conwell,1961-02-24,North Carolina,YAMP_c83e641d126d
00-0028597,HoesJo00,Jon Hoese,jon hoese,1989-07-04,Minnesota,YAMP_c8414e740b00
GRE124098,GreeCl20,Cleveland Green,cleveland green,1957-09-11,Southern,YAMP_c845c817c15a
00-0028347,LannSp00,Spencer Lanning,spencer lanning,1988-05-21,South Carolina,YAMP_c846a1297b7b
SWE533943,SweeJo00,Joe Sweet,joe sweet,1948-07-05,Tennessee State,YAMP_c84793c5b66a
00-0023512,MoatRy00,Ryan Moats,ryan moats,1982-12-17,Louisiana Tech,YAMP_c84d08646603
00-0039175,AhoxJu00,Junior Aho,junior aho,1999-02-02,SMU,YAMP_c8580644809c
LYN166116,LyncFr00,Fran Lynch,fran lynch,1945-12-03,Hofstra; Oklahoma Military Academy (J.C.),YAMP_c85a27596fbc
00-0035412,DoweAn00,Andrew Dowell,andrew dowell,1996-11-16,Michigan State,YAMP_c85bd30e8245
00-0008376,JennKe00,Keith Jennings,keith jennings,1966-05-19,Clemson,YAMP_c85c51224bd0
STE622908,StevMa20,Mark Stevens,mark stevens,1962-02-19,Utah; Purdue; College of Eastern Utah,YAMP_c862172f6a4d
,,Tyler Jones,tyler jones,,Boise State,YAMP_c8633aef7f6b
00-0039013,SmitNo02,Nolan Smith,nolan smith,2001-01-18,Georgia,YAMP_c8653845a8bb
PEN191673,PencBo20,Bob Penchion,bob penchion,1949-08-11,Alcorn State,YAMP_c8655137d1ac
,AdamBr00,BJ Adams,bj adams,,Central Florida,YAMP_c865f75fef91
00-0021650,,Pete Lougheed,pete lougheed,1979-11-05,Purdue,YAMP_c867253be480
00-0030127,CoopMa00,Marcus Cooper,marcus cooper,1990-02-01,Rutgers,YAMP_c86c9cfdd816
GIB632816,GibsEr20,Ernest Gibson,ernest gibson,1961-10-03,Furman,YAMP_c86da38ad6ea
00-0009001,,N. D. Kalu,n. d. kalu,1975-08-03,Rice,YAMP_c86fd6b10d61
00-0030871,SmitGa01,Garrison Smith,garrison smith,1991-10-09,Georgia,YAMP_c87088f70068
LYN664464,LyncTo20,Tom Lynch,tom lynch,1955-05-24,Boston College,YAMP_c8727fcced03
00-0027004,WoodEr20,Eric Wood,eric wood,1986-03-18,Louisville,YAMP_c872df4ea192
00-0035908,NabeGa00,Gabe Nabers,gabe nabers,1997-11-05,Florida State,YAMP_c87b126a4680
00-0019593,ThomAd00,Adalius Thomas,adalius thomas,1977-08-18,Southern Mississippi,YAMP_c87ce44a3caf
00-0016924,VincTr00,Troy Vincent,troy vincent,1970-06-08,Wisconsin,YAMP_c88322edb869
REE222838,ReedHe20,Henry Reed,henry reed,1948-01-15,Weber State; Iowa Central CC-Eagle Grove,YAMP_c88775a2c67c
00-0001959,BrowJe00,Jerome Brown,jerome brown,1965-02-04,Miami,YAMP_c888ee155b96
,,Al Baker,al baker,,Kentucky,YAMP_c88a946eea55
00-0032769,WillBr07,Brandon Williams,brandon williams,1992-09-09,Texas A&M,YAMP_c88c2b3fb4ce
00-0023844,TaylCh02,Chris Taylor,chris taylor,1983-11-07,Indiana,YAMP_c88eb19118e7
00-0032817,,Mitch Mathews,mitch mathews,1991-04-15,BYU,YAMP_c891775cef17
SMA679563,SmalJo20,John Small,john small,1946-11-20,The Citadel,YAMP_c892d0f99886
JON737484,JoneTe21,Terry Jones,terry jones,1956-11-08,Alabama,YAMP_c8944ad2d49c
00-0035312,RussDo00,Dontavius Russell,dontavius russell,1995-09-18,Auburn,YAMP_c89ab6e62507
,,Robert Stewart,robert stewart,,Alabama,YAMP_c89c6dbef592
00-0039367,ThomXa01,Xavier Thomas,xavier thomas,1999-12-20,Clemson,YAMP_c89e1b199049
00-0029879,McDeKe00,Kevin McDermott,kevin mcdermott,1990-01-12,UCLA,YAMP_c89f08771540
00-0039143,FoskIs00,Isaiah Foskey,isaiah foskey,2000-10-30,Notre Dame,YAMP_c8a1d49eb5df
00-0029205,CadeTr00,Travaris Cadet,travaris cadet,1989-02-01,Appalachian State; Pearl River,YAMP_c8a34b9fe620
,,Joseph Carlson,joseph carlson,,Air Force,YAMP_c8a3d885c918
00-0011331,MillJi24,Jim Mills,jim mills,1973-03-30,Idaho,YAMP_c8a49c0ed3a9
00-0025611,JohnMi99,Michael Johnson,michael johnson,1984-05-09,Arizona; Tyler JC,YAMP_c8a6b0336bfa
00-0018969,OlsoEr20,Erik Olson,erik olson,1977-01-04,Colorado State,YAMP_c8a79ab0f45e
00-0026540,,Robert Agnone,robert agnone,1985-10-02,Delaware; Pittsburgh,YAMP_c8a975062ec1
,,Josh Pederson,josh pederson,,La-Monroe,YAMP_c8b132f5a9b3
00-0026995,MaclJe00,Jeremy Maclin,jeremy maclin,1988-05-11,Missouri,YAMP_c8b2608adaf6
00-0027994,VereSh00,Shane Vereen,shane vereen,1989-03-02,California,YAMP_c8b5f0557a21
00-0035844,MerrKi00,Kirk Merritt,kirk merritt,1997-01-05,Arkansas State,YAMP_c8b7ada9c9fb
,,Ricky Jones,ricky jones,,Alabama St.,YAMP_c8b8cc2ead19
00-0003080,ClarCo20,Conrad Clarks,conrad clarks,1969-04-21,Louisiana-Monroe; Pearl River,YAMP_c8b954d7b20b
SPE125802,SpeaRo01,Robert Spears-Jennings,robert spears-jennings,2004-01-25,Oklahoma,YAMP_c8ba87866f68
GEI276861,,Mitch Geier,mitch geier,1962-03-15,Troy,YAMP_c8bbfc180ca6
TAN311466,TannSt20,Steve Tannen,steve tannen,1948-07-23,Florida,YAMP_c8bfca92d4a6
MOS504271,MoslWa00,Wayne Mosley,wayne mosley,1952-10-06,Alabama A&M,YAMP_c8c88e5b4ed4
MOL138430,MoldFr21,Fred Molden,fred molden,1963-08-12,Jackson State University; Southern Mississippi,YAMP_c8ce55385666
00-0024275,DrewMa00,Maurice Jones-Drew,maurice jones-drew,1985-03-23,UCLA,YAMP_c8ce7a055b5c
00-0031015,GainPh00,Phillip Gaines,phillip gaines,1991-04-04,Rice,YAMP_c8d27ae7f76b
00-0029755,LeonBr01,Brian Leonhardt,brian leonhardt,1990-04-02,Bemidji State University,YAMP_c8d27c92c989
00-0039516,RobbAi00,Aidan Robbins,aidan robbins,2000-12-22,BYU; UNLV,YAMP_c8d325ef5af3
00-0011078,MeadJo20,Johnny Meads,johnny meads,1961-06-25,Nicholls State,YAMP_c8d4cdb0520b
00-0034113,,Jimmy Williams,jimmy williams,1995-02-24,East Carolina,YAMP_c8d50c58b1ff
00-0001481,BookVa20,Vaughn Booker,vaughn booker,1968-02-24,Cincinnati,YAMP_c8d694619a60
,,Brian Siverling,brian siverling,,Penn St.,YAMP_c8d7e7965d64
00-0026132,LawrMa00,Matt Lawrence,matt lawrence,1985-05-05,UMass Amherst; Connecticut,YAMP_c8d9acc11b10
,,Frank Naylor,frank naylor,,Rutgers,YAMP_c8dce19d631c
,,Casey Tisdale,casey tisdale,,New Mexico,YAMP_c8df5ad17395
,,Jeff McCall,jeff mccall,,Clemson,YAMP_c8e5a8bc37f2
